timestamp,datetime,openPrice,highPrice,lowPrice,closePrice,amount,volume,vwap,count
1.65905E+12,2022-07-29T00:00:00.0000000Z,23845.25,24442.66,23414.03,23773.75,0,198298.5062,0,1
1.65914E+12,2022-07-30T00:00:00.0000000Z,23777.28,24668,23502.25,23643.51,0,151060.1321,0,1
1.65923E+12,2022-07-31T00:00:00.0000000Z,23644.64,24194.82,23227.31,23293.32,0,127743.3248,0,1
1.65931E+12,2022-08-01T00:00:00.0000000Z,23296.36,23509.68,22850,23268.01,0,144210.1622,0,1
1.6594E+12,2022-08-02T00:00:00.0000000Z,23266.9,23459.89,22654.37,22987.79,0,158073.2823,0,1
1.65948E+12,2022-08-03T00:00:00.0000000Z,22985.93,23647.68,22681.22,22818.37,0,145948.81,0,1
1.65957E+12,2022-08-04T00:00:00.0000000Z,22816.91,23223.32,22400,22622.98,0,154854.6702,0,1
1.65966E+12,2022-08-05T00:00:00.0000000Z,22622.41,23472.86,22586.95,23312.42,0,175251.6975,0,1
1.65974E+12,2022-08-06T00:00:00.0000000Z,23313.56,23354.36,22909.52,22954.21,0,83911.80307,0,1
1.65983E+12,2022-08-07T00:00:00.0000000Z,22954.21,23402,22844.62,23174.39,0,88890.00877,0,1
1.65992E+12,2022-08-08T00:00:00.0000000Z,23174.39,24245,23154.25,23810,0,170958.4415,0,1
1.66E+12,2022-08-09T00:00:00.0000000Z,23810.98,23933.25,22865,23149.95,0,143182.5086,0,1
1.66009E+12,2022-08-10T00:00:00.0000000Z,23151.32,24226,22664.69,23954.05,0,208916.5495,0,1
1.66018E+12,2022-08-11T00:00:00.0000000Z,23954.05,24918.54,23852.13,23934.39,0,249759.7956,0,1
1.66026E+12,2022-08-12T00:00:00.0000000Z,23933.09,24456.5,23583,24403.68,0,174207.5704,0,1
1.66035E+12,2022-08-13T00:00:00.0000000Z,24401.7,24888,24291.22,24441.38,0,152852.2544,0,1
1.66044E+12,2022-08-14T00:00:00.0000000Z,24443.06,25047.56,24144,24305.24,0,151206.1447,0,1
1.66052E+12,2022-08-15T00:00:00.0000000Z,24305.25,25211.32,23773.22,24094.82,0,242539.5476,0,1
1.66061E+12,2022-08-16T00:00:00.0000000Z,24093.04,24247.49,23671.22,23854.74,0,179324.9482,0,1
1.66069E+12,2022-08-17T00:00:00.0000000Z,23856.15,24446.71,23180.4,23342.66,0,210668.6877,0,1
1.66078E+12,2022-08-18T00:00:00.0000000Z,23342.66,23600,23111.04,23191.2,0,144185.9701,0,1
1.66087E+12,2022-08-19T00:00:00.0000000Z,23191.45,23208.67,20783.57,20834.39,0,283995.8775,0,1
1.66095E+12,2022-08-20T00:00:00.0000000Z,20834.39,21382.85,20761.9,21140.07,0,183041.6836,0,1
1.66104E+12,2022-08-21T00:00:00.0000000Z,21140.07,21800,21069.11,21515.61,0,159200.6841,0,1
1.66113E+12,2022-08-22T00:00:00.0000000Z,21516.7,21548.71,20890.18,21399.83,0,222222.0453,0,1
1.66121E+12,2022-08-23T00:00:00.0000000Z,21400.75,21684.87,20890.14,21529.12,0,200967.7716,0,1
1.6613E+12,2022-08-24T00:00:00.0000000Z,21529.11,21900,21145,21368.08,0,174383.2205,0,1
1.66139E+12,2022-08-25T00:00:00.0000000Z,21368.05,21819.88,21310.15,21559.04,0,169915.783,0,1
1.66147E+12,2022-08-26T00:00:00.0000000Z,21559.04,21886.77,20107.9,20241.05,0,273811.6196,0,1
1.66156E+12,2022-08-27T00:00:00.0000000Z,20239.14,20402.93,19800,20037.6,0,162582.4603,0,1
1.66164E+12,2022-08-28T00:00:00.0000000Z,20037.6,20171.18,19520,19555.61,0,139307.9598,0,1
1.66173E+12,2022-08-29T00:00:00.0000000Z,19555.61,20433.62,19550.79,20285.73,0,210509.4955,0,1
1.66182E+12,2022-08-30T00:00:00.0000000Z,20287.2,20576.25,19540,19811.66,0,256634.3553,0,1
1.6619E+12,2022-08-31T00:00:00.0000000Z,19813.03,20490,19797.94,20050.02,0,276946.6077,0,1
1.66199E+12,2022-09-01T00:00:00.0000000Z,20048.44,20208.37,19565.66,20131.46,0,245289.9726,0,1
1.66208E+12,2022-09-02T00:00:00.0000000Z,20132.64,20441.26,19755.29,19951.86,0,245986.6033,0,1
1.66216E+12,2022-09-03T00:00:00.0000000Z,19950.98,20055.93,19652.72,19831.9,0,146639.032,0,1
1.66225E+12,2022-09-04T00:00:00.0000000Z,19832.45,20029.23,19583.1,20000.3,0,145588.7789,0,1
1.66234E+12,2022-09-05T00:00:00.0000000Z,20000.3,20057.27,19633.83,19796.84,0,222543.0106,0,1
1.66242E+12,2022-09-06T00:00:00.0000000Z,19795.34,20180,18649.51,18790.61,0,356315.0572,0,1
1.66251E+12,2022-09-07T00:00:00.0000000Z,18790.61,19464.06,18510.77,19292.84,0,287394.7788,0,1
1.6626E+12,2022-09-08T00:00:00.0000000Z,19292.85,19458.25,19012,19319.77,0,262813.2827,0,1
1.66268E+12,2022-09-09T00:00:00.0000000Z,19320.54,21597.22,19291.75,21360.11,0,428919.7465,0,1
1.66277E+12,2022-09-10T00:00:00.0000000Z,21361.62,21810.8,21111.13,21648.34,0,307997.335,0,1
1.66285E+12,2022-09-11T00:00:00.0000000Z,21647.21,21860,21350,21826.87,0,280702.5515,0,1
1.66294E+12,2022-09-12T00:00:00.0000000Z,21826.87,22488,21538.51,22395.74,0,395395.6183,0,1
1.66303E+12,2022-09-13T00:00:00.0000000Z,22395.44,22799,19860,20173.57,0,431915.0333,0,1
1.66311E+12,2022-09-14T00:00:00.0000000Z,20173.62,20541.48,19617.62,20226.71,0,340826.4015,0,1
1.6632E+12,2022-09-15T00:00:00.0000000Z,20227.17,20330.24,19497,19701.88,0,333069.7608,0,1
1.66329E+12,2022-09-16T00:00:00.0000000Z,19701.88,19890,19320.01,19803.3,0,283791.0706,0,1
1.66337E+12,2022-09-17T00:00:00.0000000Z,19803.3,20189,19748.08,20113.62,0,179350.2434,0,1
1.66346E+12,2022-09-18T00:00:00.0000000Z,20112.61,20117.26,19335.62,19416.18,0,254217.469,0,1
1.66355E+12,2022-09-19T00:00:00.0000000Z,19417.45,19686.2,18232.56,19537.02,0,380512.4031,0,1
1.66363E+12,2022-09-20T00:00:00.0000000Z,19537.02,19634.62,18711.87,18875,0,324098.3286,0,1
1.66372E+12,2022-09-21T00:00:00.0000000Z,18874.31,19956,18125.98,18461.36,0,385034.1002,0,1
1.6638E+12,2022-09-22T00:00:00.0000000Z,18461.36,19550.17,18356.39,19401.63,0,379321.7211,0,1
1.66389E+12,2022-09-23T00:00:00.0000000Z,19401.63,19500,18531.42,19289.91,0,385886.9183,0,1
1.66398E+12,2022-09-24T00:00:00.0000000Z,19288.57,19316.14,18805.34,18920.5,0,239496.5675,0,1
1.66406E+12,2022-09-25T00:00:00.0000000Z,18921.99,19180.21,18629.2,18807.38,0,191191.4492,0,1
1.66415E+12,2022-09-26T00:00:00.0000000Z,18809.13,19318.96,18680.72,19227.82,0,439239.2194,0,1
1.66424E+12,2022-09-27T00:00:00.0000000Z,19226.68,20385.86,18816.32,19079.13,0,593260.7416,0,1
1.66432E+12,2022-09-28T00:00:00.0000000Z,19078.1,19790,18471.28,19412.82,0,521385.4555,0,1
1.66441E+12,2022-09-29T00:00:00.0000000Z,19412.82,19645.52,18843.01,19591.51,0,406424.9326,0,1
1.6645E+12,2022-09-30T00:00:00.0000000Z,19590.54,20185,19155.36,19422.61,0,444322.9534,0,1
1.66458E+12,2022-10-01T00:00:00.0000000Z,19422.61,19484,19159.42,19310.95,0,165625.1396,0,1
1.66467E+12,2022-10-02T00:00:00.0000000Z,19312.24,19395.91,18920.35,19056.8,0,206812.4703,0,1
1.66476E+12,2022-10-03T00:00:00.0000000Z,19057.74,19719.1,18959.68,19629.08,0,293585.7521,0,1
1.66484E+12,2022-10-04T00:00:00.0000000Z,19629.08,20475,19490.6,20337.82,0,327012.0013,0,1
1.66493E+12,2022-10-05T00:00:00.0000000Z,20337.82,20365.6,19730,20158.26,0,312239.7522,0,1
1.66501E+12,2022-10-06T00:00:00.0000000Z,20158.26,20456.6,19853,19960.67,0,320122.1702,0,1
1.6651E+12,2022-10-07T00:00:00.0000000Z,19960.67,20068.82,19320,19530.09,0,220874.8391,0,1
1.66519E+12,2022-10-08T00:00:00.0000000Z,19530.09,19627.38,19237.14,19417.96,0,102480.0984,0,1
1.66527E+12,2022-10-09T00:00:00.0000000Z,19416.52,19558,19316.04,19439.02,0,113900.8268,0,1
1.66536E+12,2022-10-10T00:00:00.0000000Z,19439.96,19525,19020.25,19131.87,0,212509.0985,0,1
1.66545E+12,2022-10-11T00:00:00.0000000Z,19131.87,19268.09,18860,19060,0,243473.8429,0,1
1.66553E+12,2022-10-12T00:00:00.0000000Z,19060,19238.31,18965.88,19155.53,0,213826.2673,0,1
1.66562E+12,2022-10-13T00:00:00.0000000Z,19155.1,19513.79,18190,19375.13,0,399756.6834,0,1
1.66571E+12,2022-10-14T00:00:00.0000000Z,19375.58,19951.87,19070.37,19176.93,0,351634.326,0,1
1.66579E+12,2022-10-15T00:00:00.0000000Z,19176.93,19227.68,18975.18,19069.39,0,113847.6423,0,1
1.66588E+12,2022-10-16T00:00:00.0000000Z,19068.4,19425.84,19063.74,19262.98,0,131894.6189,0,1
1.66596E+12,2022-10-17T00:00:00.0000000Z,19262.98,19676.96,19152.03,19549.86,0,222813.8763,0,1
1.66605E+12,2022-10-18T00:00:00.0000000Z,19548.48,19706.66,19091,19327.44,0,260313.0785,0,1
1.66614E+12,2022-10-19T00:00:00.0000000Z,19327.44,19360.16,19065.97,19123.97,0,186137.2954,0,1
1.66622E+12,2022-10-20T00:00:00.0000000Z,19123.35,19347.82,18900,19041.92,0,223530.1307,0,1
1.66631E+12,2022-10-21T00:00:00.0000000Z,19041.92,19250,18650,19164.37,0,269310.7577,0,1
1.6664E+12,2022-10-22T00:00:00.0000000Z,19164.37,19257,19112.72,19204.35,0,110403.9084,0,1
1.66648E+12,2022-10-23T00:00:00.0000000Z,19204.29,19695,19070.11,19570.4,0,167057.2018,0,1
1.66657E+12,2022-10-24T00:00:00.0000000Z,19570.4,19601.15,19157,19329.72,0,256168.1447,0,1
1.66666E+12,2022-10-25T00:00:00.0000000Z,19330.6,20415.87,19237,20080.07,0,326370.6706,0,1
1.66674E+12,2022-10-26T00:00:00.0000000Z,20079.02,21020,20050.41,20771.59,0,380492.6958,0,1
1.66683E+12,2022-10-27T00:00:00.0000000Z,20771.61,20872.21,20200,20295.11,0,328643.5779,0,1
1.66692E+12,2022-10-28T00:00:00.0000000Z,20295.11,20750,20000.09,20591.84,0,287039.9457,0,1
1.667E+12,2022-10-29T00:00:00.0000000Z,20591.84,21085,20554.01,20809.67,0,254881.7776,0,1
1.66709E+12,2022-10-30T00:00:00.0000000Z,20809.68,20931.21,20515,20627.48,0,192795.6089,0,1
1.66717E+12,2022-10-31T00:00:00.0000000Z,20627.48,20845.92,20237.95,20490.74,0,303567.6163,0,1
1.66726E+12,2022-11-01T00:00:00.0000000Z,20490.74,20700,20330.74,20483.62,0,279932.4377,0,1
1.66735E+12,2022-11-02T00:00:00.0000000Z,20482.81,20800,20048.04,20151.84,0,373716.273,0,1
1.66743E+12,2022-11-03T00:00:00.0000000Z,20151.84,20393.32,20031.24,20207.82,0,319185.1544,0,1
1.66752E+12,2022-11-04T00:00:00.0000000Z,20207.12,21302.05,20180.96,21148.52,0,453694.3917,0,1
1.66761E+12,2022-11-05T00:00:00.0000000Z,21148.52,21480.65,21080.65,21299.37,0,245621.9853,0,1
1.66769E+12,2022-11-06T00:00:00.0000000Z,21299.37,21365.27,20886.13,20905.58,0,230036.9722,0,1
1.66778E+12,2022-11-07T00:00:00.0000000Z,20905.58,21069.77,20384.89,20591.13,0,386977.6034,0,1
1.66787E+12,2022-11-08T00:00:00.0000000Z,20590.67,20700.88,17166.83,18547.23,0,760705.3628,0,1
1.66795E+12,2022-11-09T00:00:00.0000000Z,18545.38,18587.76,15588,15922.81,0,731926.9297,0,1
1.66804E+12,2022-11-10T00:00:00.0000000Z,15922.68,18199,15754.26,17601.15,0,608448.3643,0,1
1.66812E+12,2022-11-11T00:00:00.0000000Z,17602.45,17695,16361.6,17070.31,0,393552.8649,0,1
1.66821E+12,2022-11-12T00:00:00.0000000Z,17069.98,17119.1,16631.39,16812.08,0,167819.9604,0,1
1.6683E+12,2022-11-13T00:00:00.0000000Z,16813.16,16954.28,16229,16329.85,0,184960.7885,0,1
1.66838E+12,2022-11-14T00:00:00.0000000Z,16331.78,17190,15815.21,16619.46,0,380210.7775,0,1
1.66847E+12,2022-11-15T00:00:00.0000000Z,16617.72,17134.69,16527.72,16900.57,0,282461.8439,0,1
1.66856E+12,2022-11-16T00:00:00.0000000Z,16900.57,17015.92,16378.61,16662.76,0,261493.4081,0,1
1.66864E+12,2022-11-17T00:00:00.0000000Z,16661.61,16751,16410.74,16692.56,0,228038.9787,0,1
1.66873E+12,2022-11-18T00:00:00.0000000Z,16692.56,17011,16546.04,16700.45,0,214224.1818,0,1
1.66882E+12,2022-11-19T00:00:00.0000000Z,16699.43,16822.41,16553.53,16700.68,0,104963.1556,0,1
1.6689E+12,2022-11-20T00:00:00.0000000Z,16700.68,16753.33,16180,16280.23,0,154842.1348,0,1
1.66899E+12,2022-11-21T00:00:00.0000000Z,16279.5,16319,15476,15781.29,0,324096.9978,0,1
1.66908E+12,2022-11-22T00:00:00.0000000Z,15781.29,16315,15616.63,16226.94,0,239548.0662,0,1
1.66916E+12,2022-11-23T00:00:00.0000000Z,16227.96,16706,16160.2,16603.11,0,264927.7041,0,1
1.66925E+12,2022-11-24T00:00:00.0000000Z,16603.11,16812.63,16458.05,16598.95,0,206565.9235,0,1
1.66933E+12,2022-11-25T00:00:00.0000000Z,16599.55,16666,16342.81,16522.14,0,182089.4953,0,1
1.66942E+12,2022-11-26T00:00:00.0000000Z,16521.35,16701.99,16385,16458.57,0,181804.8167,0,1
1.66951E+12,2022-11-27T00:00:00.0000000Z,16457.61,16600,16401,16428.78,0,162025.4761,0,1
1.66959E+12,2022-11-28T00:00:00.0000000Z,16428.77,16487.04,15995.27,16212.91,0,252695.4037,0,1
1.66968E+12,2022-11-29T00:00:00.0000000Z,16212.18,16548.71,16100,16442.53,0,248106.2501,0,1
1.66977E+12,2022-11-30T00:00:00.0000000Z,16442.91,17249,16428.3,17163.64,0,303019.8072,0,1
1.66985E+12,2022-12-01T00:00:00.0000000Z,17165.53,17324,16855.01,16977.37,0,232818.1822,0,1
1.66994E+12,2022-12-02T00:00:00.0000000Z,16978,17105.73,16787.85,17092.74,0,202372.2062,0,1
1.67003E+12,2022-12-03T00:00:00.0000000Z,17092.13,17188.98,16858.74,16885.2,0,154542.5731,0,1
1.67011E+12,2022-12-04T00:00:00.0000000Z,16885.2,17202.84,16878.25,17105.7,0,178619.1339,0,1
1.6702E+12,2022-12-05T00:00:00.0000000Z,17106.65,17424.25,16867,16966.35,0,233703.2923,0,1
1.67028E+12,2022-12-06T00:00:00.0000000Z,16966.35,17107.01,16906.37,17088.96,0,218730.7688,0,1
1.67037E+12,2022-12-07T00:00:00.0000000Z,17088.96,17142.21,16678.83,16836.64,0,220657.4133,0,1
1.67046E+12,2022-12-08T00:00:00.0000000Z,16836.64,17299,16733.49,17224.1,0,236417.978,0,1
1.67054E+12,2022-12-09T00:00:00.0000000Z,17224.1,17360,17058.21,17128.56,0,238422.0647,0,1
1.67063E+12,2022-12-10T00:00:00.0000000Z,17128.56,17227.72,17092,17127.49,0,140573.9794,0,1
1.67072E+12,2022-12-11T00:00:00.0000000Z,17127.49,17270.99,17071,17085.05,0,155286.4787,0,1
1.6708E+12,2022-12-12T00:00:00.0000000Z,17085.05,17241.89,16871.85,17209.83,0,226227.4969,0,1
1.67089E+12,2022-12-13T00:00:00.0000000Z,17208.93,18000,17080.14,17774.7,0,284462.9139,0,1
1.67098E+12,2022-12-14T00:00:00.0000000Z,17775.82,18387.95,17660.94,17803.15,0,266681.2221,0,1
1.67106E+12,2022-12-15T00:00:00.0000000Z,17804.01,17854.82,17275.51,17356.34,0,223701.9688,0,1
1.67115E+12,2022-12-16T00:00:00.0000000Z,17356.96,17531.73,16527.32,16632.12,0,253379.0412,0,1
1.67124E+12,2022-12-17T00:00:00.0000000Z,16631.5,16796.82,16579.85,16776.52,0,144825.6668,0,1
1.67132E+12,2022-12-18T00:00:00.0000000Z,16777.54,16863.26,16663.07,16738.21,0,112619.3165,0,1
1.67141E+12,2022-12-19T00:00:00.0000000Z,16739,16815.99,16256.3,16438.88,0,179094.2831,0,1
1.67149E+12,2022-12-20T00:00:00.0000000Z,16438.88,17061.27,16397.2,16895.56,0,248808.9232,0,1
1.67158E+12,2022-12-21T00:00:00.0000000Z,16896.15,16925,16723,16824.67,0,156810.9636,0,1
1.67167E+12,2022-12-22T00:00:00.0000000Z,16824.68,16868.52,16559.85,16821.43,0,176044.2724,0,1
1.67175E+12,2022-12-23T00:00:00.0000000Z,16821.9,16955.14,16731.13,16778.5,0,161612.0095,0,1
1.67184E+12,2022-12-24T00:00:00.0000000Z,16778.52,16869.99,16776.62,16836.12,0,100224.291,0,1
1.67193E+12,2022-12-25T00:00:00.0000000Z,16835.73,16857.96,16721,16832.11,0,125441.072,0,1
1.67201E+12,2022-12-26T00:00:00.0000000Z,16832.11,16944.52,16791,16919.39,0,124564.0066,0,1
1.6721E+12,2022-12-27T00:00:00.0000000Z,16919.39,16972.83,16592.37,16706.36,0,173749.5862,0,1
1.67219E+12,2022-12-28T00:00:00.0000000Z,16706.06,16785.19,16465.33,16547.31,0,193037.5658,0,1
1.67227E+12,2022-12-29T00:00:00.0000000Z,16547.32,16664.41,16488.91,16633.47,0,160998.4716,0,1
1.67236E+12,2022-12-30T00:00:00.0000000Z,16633.47,16677.35,16333,16607.48,0,164916.3117,0,1
1.67244E+12,2022-12-31T00:00:00.0000000Z,16607.48,16644.09,16470,16542.4,0,114490.4286,0,1
1.67253E+12,2023-01-01T00:00:00.0000000Z,16541.77,16628,16499.01,16616.75,0,96925.41374,0,1
